,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Target
2018-04-12,280.0281991733409,285.7187494570943,279.17826115135955,266.58215230029214,256.48899421462727,1
2018-04-13,280.49299915591786,286.0893500300163,279.5306089410925,267.1188315230298,256.77535359198953,1
2018-04-16,280.8546802794949,286.34880543536354,279.7691129749366,267.7279059165229,256.9821812147486,1
2018-04-17,281.15520666560263,286.6207277529453,279.98477337027714,268.1068403367825,257.1239664367377,1
2018-04-18,281.34913343408834,286.6287615614599,280.09545698355834,268.4896616606268,257.22815509737677,1
2018-04-19,281.55365704746964,286.8321815351508,280.1712273910456,268.76937353927724,257.3640136112953,1
2018-04-20,281.70055269066717,286.9524897588442,280.2908329828372,268.73474382660436,257.45249834622535,1
2018-04-23,281.88189460008425,287.07756335700765,283.53012241052124,269.00991860563585,257.6405505306101,1
2018-04-24,282.0952232865509,287.2364505723682,283.65683440864234,269.2534677686037,257.8636537116496,1
2018-04-25,282.2190240633797,287.25882763156574,283.72473571847274,269.45761821186704,258.11868855649215,1
2018-04-26,282.49432494964253,287.53125295639836,283.89182584561735,270.9585618604073,258.41626952555515,1
2018-04-27,282.6565477194211,287.6894090893055,284.0925632509493,271.3503590621343,258.69216285919873,1
2018-04-30,282.76131926206307,287.8828413904126,284.22994942190905,271.61960026929574,258.92679456689433,1
2018-05-01,282.82371639666167,288.0152632127644,284.2070768232714,271.72867583573554,259.0429838395072,1
2018-05-02,282.70420192912377,287.8601462390757,284.0701652167808,271.61982875846013,258.97299174889304,1
2018-05-03,282.62557037765004,287.69495747452794,283.948911876661,271.705466579558,258.84931783670703,1
2018-05-04,282.48980484157687,287.50340700927035,283.65952730745033,271.6877978333607,258.5807192209744,1
2018-05-07,282.0828169719941,287.0112469360666,283.15170921634643,271.49112702266626,258.14380258205716,1
2018-05-08,281.64029330818454,286.39990472424796,282.5064441514725,276.70928193182675,257.5820608405878,1
2018-05-09,281.27739939525435,286.10099186057516,281.99473851283625,276.54712804314966,256.9738578219081,1
2018-05-10,280.7313184386339,285.49184019101926,281.3175869139049,276.1331968176502,256.26954857546195,1
2018-05-11,280.319296544011,284.89621638672384,280.75361799582345,275.79614954481013,255.5533559437828,1
2018-05-14,279.7600837964046,284.16571560589074,280.02531676091456,275.3066043278844,254.83004997985867,1
2018-05-15,279.3195205854146,283.6522526329602,279.5313945127598,274.8976469583985,254.20069379635692,1
2018-05-16,277.50432679951285,283.4132373976782,279.169370410118,274.6511583968148,253.7437365928557,1
2018-05-17,277.37229069238583,283.1768530047234,278.9079101940641,274.52936730167147,253.46123418048188,1
2018-05-18,277.35826600480084,283.13604772982626,278.86272390001096,274.5482377453151,253.3660530870565,1
2018-05-21,277.4896321514791,283.1876108368118,278.9695276164931,274.6855328142345,253.4685579900529,1
2018-05-22,277.8631080014732,283.60298919089666,279.33282999269784,275.00073874506677,253.8182916075101,1
2018-05-23,278.34408464361985,284.126409735237,279.8137038692912,275.37251402998015,254.34034258286556,1
2018-05-24,278.9547141110152,284.6501504884514,280.46765357650474,275.90721392151676,255.0248373880756,1
2018-05-25,279.7291506018246,285.5847206015963,281.2994814962203,276.50740854738615,255.8776718573729,1
2018-05-28,280.5633162704001,286.50929573641804,282.1598318328133,277.0339489616505,256.78925238278805,1
2018-05-29,281.46906345973224,287.55289037846194,283.1306643329189,277.72277262399035,257.76163718302814,1
2018-05-30,282.3620750077592,288.5272148426849,284.128291266683,278.4490118101141,258.6867336312281,1
2018-05-31,283.256097798936,289.57355422681474,285.15275755193835,279.1541666833948,259.57802197762976,1
2018-06-01,284.0687901990076,290.52648915337926,286.01989181629034,279.7814085531403,260.3993913632872,1
2018-06-04,284.77793665584244,291.2636865124704,286.79397579510595,280.3685953528618,261.08909419469927,1
2018-06-05,285.42040613884006,291.9437751927393,287.49410164462915,280.81203974247,261.61803628147254,1
2018-06-06,286.244786290156,292.6758883678695,288.243577264468,281.4070508608276,262.04224595880214,1
2018-06-07,286.6982057926037,293.1630626520433,288.70312357578314,281.81345986012354,262.3197384438268,1
2018-06-08,287.23366855424587,293.90707711930935,289.2679257895461,283.61135441419515,262.5571012565218,1
2018-06-11,287.4283929627557,294.0128090344836,289.41151825550287,283.48872124565,262.5403487098011,1
2018-06-12,287.53866245245956,294.166542687448,289.4833837597637,282.83030990057784,262.4224556107036,1
2018-06-13,287.68436525768965,294.4147661423947,289.6455471975967,282.8519315124468,262.38184003011725,1
2018-06-14,287.81139590202946,294.5403004668971,289.77670743197365,282.80530052203846,262.33560361134846,1
2018-06-15,287.90808797549994,294.664595594043,289.9793159042607,282.7722642105777,262.2964733183751,1
2018-06-18,288.0275417903455,294.8749729749523,290.1461378207374,282.91150832050704,262.3387125087915,1
2018-06-19,288.24981581511094,295.0518701844925,290.3095620095218,282.841051750983,262.4103987264627,1
2018-06-20,288.3575963100381,295.1999550026555,290.4733324644195,282.8293909955304,262.52832242029814,0
2018-06-21,288.3187039418003,295.24104966732403,290.5428383341096,282.5986208070185,262.5415452753749,1
2018-06-22,288.35139128972094,295.36741948910026,290.7020215988495,282.4455766066891,262.6382028990468,0
2018-06-25,288.16568137529777,295.2629246394034,290.62851672471305,286.6682474510865,262.5747792987205,0
2018-06-26,287.8278067536685,294.9898017526395,290.3886885511736,286.14710648548106,262.38278676111025,0
2018-06-27,287.3322430006354,294.54082375511166,289.9642210858948,285.4526955553596,262.02175402986916,0
2018-06-28,286.6288308097886,293.87042627561505,289.35868922676866,284.62097707250325,261.45170297825797,1
2018-06-29,285.7953645199545,293.02776554773965,288.6130507050943,283.5201071174614,260.6452507573647,1
2018-07-02,284.71811194712456,291.8806339892284,287.49567209912533,282.35320998288336,259.62130672922467,1
2018-07-03,283.35523231999855,290.4435910796002,286.0883286182948,280.7931395653155,258.27444599802527,1
2018-07-04,281.76410984740915,288.870800193187,284.51098605200855,279.13222337559904,256.64991535292927,1
2018-07-05,279.87932617205087,297.0453290386122,282.6011922877818,277.1464728667832,254.71960166891324,1
2018-07-06,277.7454295290183,294.65512256666887,280.3839912141307,274.9951520473921,252.52511219561953,1
2018-07-09,275.4694803275808,292.18140435415006,277.98463904064266,272.69173172083845,250.1289769801219,1
2018-07-10,272.9485059927594,289.33990702162424,275.34284845703877,270.05557152981277,247.47360547653363,1
2018-07-11,270.34390314225124,286.4426889062381,272.6776298254686,267.53231761998967,244.75922261700828,1
2018-07-12,267.61046603576324,283.3500190823558,269.8210945867909,264.7834313274759,241.902678280311,1
2018-07-13,264.8514104482052,280.2654088816365,266.8910684187879,262.038764517436,239.1174348660518,1
2018-07-16,262.07556438960086,277.15594518925724,264.0257967193215,259.22988569193245,236.33325577255567,1
2018-07-17,259.3378566770928,274.08225151948596,261.17899879952796,256.4397396737529,233.62500519191127,1
2018-07-18,256.6072615766648,271.06343901049553,258.44615526149124,253.69355572880258,230.96365368611256,1
2018-07-19,253.96038093243396,268.1691973000865,255.7578153424449,251.02872898895185,228.4163294598009,1
2018-07-20,251.38793868737665,265.3924382473448,253.2079072751036,248.6165203469278,225.97462553296245,1
2018-07-23,248.78927279458222,262.52981463462754,250.47813437295056,244.52349195987586,223.37632532762046,0
2018-07-24,246.1798339102146,259.6945030335795,247.8571449191898,241.937901356363,220.9616050985499,0
2018-07-25,243.5567226019894,256.82487995676723,245.18539870909453,239.26534829849064,218.55652329630587,1
2018-07-26,241.1291519851066,254.11395433081486,242.71900675664963,236.9038991017153,216.25864764121522,1
2018-07-27,238.60294298062854,251.3966564558041,240.16313863500312,234.32086210731282,213.91074388018606,1
2018-07-30,236.09866790548355,248.69040690658957,237.63902825002154,231.75827743536922,211.52943224545822,1
2018-07-31,233.52998321829324,245.88689305823848,235.0443508758395,229.19608592770348,209.1073427909604,1
2018-08-01,230.94827315419124,243.00567815809143,232.45966409365758,226.58804230913879,206.5953844216729,1
2018-08-02,228.36441948067142,240.13841716941639,229.80986531918234,223.9941835272172,204.0419032504848,1
2018-08-03,225.77612342983664,237.28735898890264,227.20414591590404,221.47617795785953,201.46465612873016,1
2018-08-06,223.16838136895413,234.44572091196702,224.55706532526983,218.90050442223136,198.86799126007614,1
2018-08-07,220.5742554110465,231.53524320215487,221.84448533260698,216.24815940873697,196.2461239622725,1
2018-08-08,218.05385906243174,228.7620651953672,219.27633180241196,213.72442069501338,193.72304897909007,1
2018-08-09,215.66104935989063,226.12230767719416,216.83879321241128,211.35458800858973,191.31156396777135,1
2018-08-10,213.3772193742233,223.5949734729602,214.43833762591677,208.97180955938728,189.01948725076048,1
2018-08-13,211.24848195070092,221.23763878709707,212.2579667762722,206.8093337305612,186.8893866913364,1
2018-08-14,209.34098972350648,219.1389741620954,210.27646600610205,205.1035348748822,184.9879800847329,1
2018-08-15,207.55558077953066,217.12139079495677,208.37723251528953,203.05632948068592,183.22257333922468,1
2018-08-16,205.9631706599765,215.34312729391672,206.79759591206678,201.36658055652254,181.6772690991756,1
2018-08-17,204.7225196738761,213.91190014678196,205.46686957247485,200.0239559649627,180.38399467781957,1
2018-08-20,203.48732845734497,212.62297022272136,204.27497506377472,198.64564327238315,179.24599252096024,1
2018-08-21,202.42382629965715,211.51621414093745,203.2611238497017,197.49707178600835,178.29728095413992,1
2018-08-22,201.4919686208166,210.57037304151947,202.39759115691726,196.45079430100387,177.49141850843847,1
2018-08-23,200.67289976862392,209.7164694552735,201.5986795835515,195.443038738224,176.78240828797837,1
2018-08-24,199.92873920710986,208.965257091021,200.90581277650136,194.46042328321383,176.14637040270256,1
2018-08-27,199.21836674605848,208.20023231678476,200.27105772522305,193.49875563618053,175.5147791253836,1
2018-08-28,198.57182962721632,207.49706360155017,199.67295884565402,192.73627303199805,174.91814055440668,1
2018-08-29,197.91884434670203,206.9728104720084,199.05632593381068,191.89462774641783,174.31670461055324,1
2018-08-30,197.26323506049448,206.3166064806663,198.506999041597,191.26166818316537,173.67806727998146,1
2018-08-31,196.77919114010678,205.73048292239568,197.92433842081462,190.48719982731492,173.00354026110568,1
2018-09-03,196.09664824087315,205.1600195183188,197.2930051387249,189.6875432047699,172.276987754859,1
2018-09-04,195.2985988976977,204.2460025125605,196.53063246821264,188.7137975253496,171.43294425892702,1
2018-09-05,194.57322841665982,203.5032237930809,195.8205620979183,187.85161818271686,170.61770911757654,1
2018-09-06,193.8305720356626,202.72570590837776,195.1142440684299,187.07986145440947,169.81438641793926,1
2018-09-07,193.1082144398593,201.96417414860707,194.37153207686225,186.20528910573387,169.0152296653447,1
2018-09-10,192.5144815360309,201.41048538003326,193.70194357207458,185.40947826948894,168.26604247269324,1
2018-09-11,191.87409876759304,200.72520654219667,193.00122757701837,184.59333017497636,167.54864139737148,0
2018-09-12,191.21418406933003,200.05205527553628,192.35187683825495,183.8035861963967,166.8423707357024,0
2018-09-13,190.60687907092645,199.41685834778445,191.78335533437462,183.13643050778805,166.22030628338453,0
2018-09-14,190.03574371694597,198.84580995241987,191.27047379739557,182.48894871477472,165.67135336742635,0
2018-09-17,189.51842598751708,198.33951697801072,190.8101209711752,181.86918787743284,165.19613940615488,0
2018-09-18,189.03307448733167,197.8713297580998,190.3660139997114,181.26341531416475,164.77986249846538,0
2018-09-19,188.5593754024794,197.40657975900996,189.96828002171006,180.6920620602764,164.39483213900184,0
2018-09-20,188.08233177732262,196.96111814509788,189.57663455345354,180.1164966878076,164.0232558123215,0
2018-09-21,187.5782240704093,196.47651609796105,189.14955822841245,179.24346675279986,163.62767527946517,0
2018-09-24,187.01588093245783,195.94611914085064,188.65451943883696,178.5250014044718,163.17149910123513,0
2018-09-25,186.37326310431152,195.30241440736137,188.06623593294012,177.80083440589206,162.6383053642329,0
2018-09-26,185.62750343615485,194.52143128150206,187.36123011706516,176.97394275226256,161.98833878711707,0
2018-09-27,184.7648705174458,193.62061638079274,186.5305889271624,176.03646718291407,161.207050943087,0
2018-09-28,183.78194069943933,192.56225473743257,185.55506094021055,175.03454058884907,160.2945512804813,0
2018-10-01,182.67939511581258,191.36190240760104,184.44678557615305,173.93624685792886,159.24462464340002,0
2018-10-02,181.45635073505565,190.04256739104562,183.21009953818935,172.7418110536162,158.06313043934892,0
2018-10-03,180.14629261154303,188.59707087881645,181.85844982398388,171.46199097926544,156.76224693282944,0
2018-10-04,178.76348474945308,187.0651420598262,180.4118745626327,170.15253249505352,155.37655731287165,0
2018-10-05,177.3001291680233,185.44370670372203,178.8867279614663,168.77032738420797,153.92710071453962,0
2018-10-08,175.80670614931825,183.7962942334554,177.32979928061914,167.35505279850435,152.44129690416935,0
2018-10-09,174.29735394473494,182.11031352055153,175.7270551358019,165.91294082002534,150.9543608739156,0
2018-10-10,172.8085092331005,180.46161550701765,174.16800066656077,164.48003061587127,149.49404192506154,0
2018-10-11,171.34809230289056,178.82868020001484,172.64161456965152,163.1078443947273,149.16213617826966,0
2018-10-12,169.94440976628496,177.29306065142495,172.44539202071712,161.8005986592857,147.82825061784547,0
2018-10-15,168.60560999918343,175.83514248483357,171.07478770960702,160.53753996019836,146.57641376436678,0
2018-10-16,167.3676690756923,174.48711580741224,169.77450002342033,159.3562890307092,145.41858157611884,0
2018-10-17,166.1692574459038,173.19125602657098,168.554755378986,158.21793707787126,144.34603765099357,0
2018-10-18,165.03880612125798,171.9782886983386,167.41394495230549,157.14603665080915,143.35412869850083,0
2018-10-19,163.95892449858678,170.82010253661062,166.3202146240142,156.1237828037461,142.42699706257716,0
2018-10-22,162.938171344488,169.71824782473016,165.28504424381055,155.14665444338664,141.54638609416963,1
2018-10-23,161.96695765148283,168.5428643212758,164.19046460612367,153.74719584440734,140.67750532087112,1
2018-10-24,161.04546855019547,167.53686636072297,163.27718188299912,152.92775260341656,139.88486495262165,1
2018-10-25,160.1507649004506,166.546844872223,162.38424085166204,152.11604573326264,139.08863322109354,1
2018-10-26,159.28196779990128,165.61578066153933,161.46494303214624,151.34407971043956,138.29216702351493,1
2018-10-29,158.40937655251344,164.65301007847435,160.56243841707726,150.52054606030285,137.4697035505497,1
2018-10-30,157.54083837928775,163.70166833618654,159.6720644575924,149.66606966754222,136.60877936055812,1
2018-10-31,156.67989465902022,162.71527389416235,158.74328941279563,148.8605363710731,135.75816066134234,1
2018-11-01,153.8980340606256,161.79881318877304,157.83647387261212,148.10827662255895,134.9360034933072,1
2018-11-02,153.16880549732565,160.98744432226175,157.00788747505243,147.39810561989358,134.14527874981118,1
2018-11-05,152.46885741337576,160.14062739091898,156.20528524993932,146.7064199143092,133.39307306230833,1
2018-11-06,151.84882495770665,159.41500422930665,155.5176389126254,146.0226336857164,132.70656387409304,1
2018-11-07,151.35181877783157,158.83329391489437,154.9212930264162,145.54536909994417,132.15857284642695,1
2018-11-08,150.98622114829647,158.44427622079408,154.4967839335709,144.4638868577543,131.72797983238283,1
2018-11-09,150.74038271223523,158.1351868006352,154.22416591763707,144.21960233963108,131.43057570663817,1
2018-11-12,150.65663683057178,158.03141791346962,154.16704445713276,144.32053861180256,131.32791166482315,1
2018-11-13,150.75549144116624,158.12486530712184,154.21315003115157,144.38300732646078,131.38821528566467,0
2018-11-14,150.92954548420622,158.32285679747724,154.39941517058446,144.53082950712553,131.5655255275967,0
2018-11-15,151.25551963310238,158.69766520234037,154.75556642402185,144.81977028826878,131.90851747066594,0
2018-11-16,151.72471731863214,159.24026351462194,155.2671863144963,145.23740167042612,132.3987168246426,1
2018-11-19,152.40959634003022,159.99600541009787,155.9838608049476,145.8464691966437,133.06847065075402,1
2018-11-20,153.17747345201064,159.86023068592485,156.81324725913186,146.5602229307953,133.84678111984815,1
2018-11-21,154.03668391001625,160.8462232245224,157.76291429480892,147.32575718649122,134.70443451425226,1
2018-11-22,154.9676553219348,161.86936642928933,158.76065229919573,148.24339666428955,135.62789345501204,1
2018-11-23,155.93530481818416,162.9552366941525,159.82536891536193,149.19284971382461,136.587229192555,1
2018-11-26,156.9564526055325,164.120068285941,160.91269967417284,150.1427902116074,137.55941592417773,1
2018-11-27,158.07647664906602,165.34786384871347,162.0561062652305,151.1811483902357,138.53607347386313,1
2018-11-28,159.1660056545233,166.60792197103655,163.20829154292718,152.27898501236922,139.50677337449594,1
2018-11-29,160.22763773456634,167.75498419529072,164.30918253702188,153.25803811271658,140.42304926725103,1
2018-11-30,161.3190621591353,168.92681686922703,165.42632205728694,154.26772842915372,141.35111333859982,1
2018-12-03,162.39995335853322,170.05303967383037,166.49792426057195,155.2523986444196,142.25924065678427,1
2018-12-04,163.51544306047276,171.24093795182583,167.63947601235017,156.3367826700796,143.19795278707667,1
2018-12-05,164.66396451897697,172.49317147517314,168.81377845837187,157.41770133262676,144.16616057998738,1
2018-12-06,165.8577571974469,173.79396397958203,170.03269303385002,158.61233502476634,145.19332889999592,1
2018-12-07,167.10486457471248,175.1171932152829,171.29371415173682,159.74836397088762,146.2611778851787,1
2018-12-10,168.44501859763247,176.63111375982808,172.69051703966397,160.98871050026463,147.4335735514038,0
2018-12-11,169.76861137206498,178.09023928851394,174.05922224777737,162.23585850745496,148.63713949305844,0
2018-12-12,171.16304813953724,179.6180572636977,175.51075025052447,163.57839291085378,149.94315490227527,0
2018-12-13,172.61950326404263,181.22955468225248,177.0337279421459,164.92245313815482,151.32450452718004,0
2018-12-14,174.1276156027051,182.8945596498973,178.62845163670193,166.3541589095953,152.1564936325368,0
2018-12-17,175.67070545462147,184.60203359020247,180.27385959058415,167.81898382800176,153.66162961083546,0
2018-12-18,177.23597473041005,186.33029553270617,181.9382107786451,169.3162244663349,155.20332561646313,0
2018-12-19,178.79065648500722,188.05438946545462,183.59178336509868,170.79673112315405,156.74124459479663,0
2018-12-20,180.3138794020277,189.74379971207088,185.20506057683676,172.24514795326616,158.25038286940736,0
2018-12-21,181.83263645668387,191.39378548135844,186.762325323929,173.72293274118218,159.70433299395174,0
2018-12-24,183.21021199452866,192.9152081016003,188.19411359791434,175.03686685751313,161.05613850130902,0
2018-12-25,184.5072260883731,194.32085699991143,189.517138790776,176.32718930543746,162.2955868269872,0
2018-12-26,185.6612532825427,195.58386003017185,190.6937616505124,177.47314234985745,163.3956189545884,0
2018-12-27,186.69602237016352,196.70000642149213,191.73478575183103,178.52985124111632,164.3527917920881,0
2018-12-28,187.60351158243057,197.65738690421355,192.629045271474,180.68542900965986,165.16723908530128,0
2018-12-31,188.39493458023267,198.48194027089033,193.3864200018925,181.50831351365812,165.84008763767878,0
2019-01-01,189.10280953973336,199.21328551694003,194.0433470221621,182.3157343942485,166.4182949602151,0
2019-01-02,189.7376906621234,199.84433818723386,194.62465860400948,183.1031143359996,166.9134847207528,0
2019-01-03,190.30119094337888,200.40254406733777,195.12648212711352,183.77226359433024,167.34541432151616,0
2019-01-04,190.8521512819086,200.94871726711654,195.5858153409346,184.4270896583597,167.7649183939658,1
2019-01-07,191.53081511843274,201.66532824034852,196.20650227079588,185.37105069324616,168.27028162711807,1
2019-01-08,192.1790876796508,202.36854474266744,196.81891741543012,186.11897454434913,168.7835860133874,1
2019-01-09,192.83176825408185,203.0231790078445,197.39619312924225,186.88595372137297,169.3639162145333,1
2019-01-10,193.57753654579858,203.8444749137621,198.2196266226893,187.74632657604607,170.03227959922827,1
2019-01-11,194.34378874946418,204.64641735233565,198.9529108573148,188.61126131198637,170.77193947213456,1
2019-01-14,195.13006014772313,205.48555425247582,199.82182297057332,189.56094643108852,171.57545603391608,1
2019-01-15,196.1863268890013,206.62446225068499,200.80450528302777,190.86122497443952,172.5133706946411,1
2019-01-16,197.13306756507583,207.64003043983882,201.71178330749956,191.89133733790052,173.4691731518982,1
2019-01-17,198.10685747487963,208.69937112361862,202.66920555202944,192.9641898984952,174.45998711979675,1
2019-01-18,199.06782805063403,209.72355063900346,203.61293488884465,193.95500619497588,175.4406606192825,1
2019-01-21,200.02838648221905,210.74675217172407,204.57441171439993,194.93672636387643,176.40618083976452,1
2019-01-22,200.9737357313848,211.71119165084554,205.47382775730497,195.99583413462852,177.3571806332182,1
2019-01-23,201.9983549966191,213.0168345910329,206.50736427267336,195.85029895967116,178.2939176061847,1
2019-01-24,202.97098238825546,214.0487476750623,207.40197330839632,196.88703624730414,179.1763750131859,1
2019-01-25,203.89242780246852,215.0124456066934,208.2351033062488,197.86932093784574,180.0027813950175,1
2019-01-28,204.78330727163186,215.9187638315528,209.05757010831755,198.92353049072742,178.48130947120177,1
2019-01-29,205.71215645527334,216.92302500463367,209.9156756859399,199.98645440749064,179.25154673807674,1
2019-01-30,206.64645338491118,217.88518625051339,210.7791010393243,201.0470797584338,180.01569950414114,1
2019-01-31,207.6533731790179,218.92395607334848,211.64948822406035,202.12847411151046,180.83431763441837,1
2019-02-01,208.72795135617267,219.92140986561014,212.64355100446113,203.28697215648867,181.72537914897626,1
2019-02-04,209.90373720097827,221.11806394587737,213.7232137605434,204.54113097499223,182.71433396834246,1
2019-02-05,211.25204193901504,222.53714540410274,215.04656074665144,205.98945130184467,183.8470723724888,1
2019-02-06,212.75388322523548,224.10500473489878,216.53057314485605,207.5618639963995,185.17068743259017,1
2019-02-07,214.4293945114184,225.9070376485559,218.2235476399142,209.30024379065685,186.66242220872948,1
2019-02-08,217.23371765552392,227.95509084591274,220.12491919531442,211.21911556652964,188.38973328899795,1
2019-02-11,219.30931229463005,230.2063343974415,222.27809129756264,213.36109151181267,190.3295089653766,1
2019-02-12,221.52166516279047,232.64491825840676,224.44652173222786,214.8960966543214,192.4238704470397,1
2019-02-13,223.9703401338969,235.27459627451864,226.87917012276603,217.25607246218647,194.75861768528944,0
2019-02-14,226.50854016299223,238.0738717103767,229.51403899941369,219.7789451944804,197.21455626366944,0
2019-02-15,229.17613211010516,241.0189313974994,232.27142350365804,222.40101515875085,199.8089565923714,0
2019-02-18,231.96695984410044,244.10253553945088,235.15433563148682,225.13837133514141,202.50966385336335,0
2019-02-19,234.82266012309546,247.25481287201728,238.1024587189152,227.90448268308836,205.26695977206214,0
2019-02-20,237.72682968157164,250.4833600269217,241.0922777477803,230.7515228998291,208.06514300537904,0
2019-02-21,240.64236238442396,253.69871135750498,244.10466044427542,233.59985512637803,210.8444045291423,0
2019-02-22,243.54827811527886,256.8772826550349,247.09265398855513,236.43650549948725,213.57824279167681,0
2019-02-25,246.4348170673945,260.0423907285158,250.0469705303565,239.22614080454903,216.26289555078748,0
2019-02-26,249.29866737685012,263.1447382649655,252.95302559047,242.0370574579499,218.8907057553197,0
2019-02-27,252.16655148598747,266.286885918997,255.8562773079517,244.86756774736668,221.48292926538997,0
2019-02-28,255.00361225849798,269.36958794090333,258.70070948814447,247.65105337060442,224.02393572380225,0
2019-03-01,257.82236640510644,272.4391158524293,261.5334974094087,250.4502327585329,226.5442127506584,0
2019-03-04,260.65992959066654,275.5213691516009,264.3968922250624,253.2729822547345,229.06742846693197,0
2019-03-05,263.5175444299603,278.6436179458915,267.27406173039776,256.10410238782566,231.6198089111791,0
2019-03-06,266.4147116071591,281.803131649386,270.19017865519686,258.9621108174966,234.2220765962717,0
2019-03-07,269.34567426743865,285.0004869844969,273.1613324685186,261.8380642862801,236.89675281771397,0
2019-03-08,272.3436997437176,288.31658457917126,276.2397514191746,264.8063383863681,239.6733403572064,0
2019-03-11,275.4105780510547,291.6863840481276,279.3692628759177,267.84395998957564,242.546126120553,0
2019-03-12,278.5152387370429,295.1316059510508,282.561566142444,270.891877618457,245.50265889071613,0
2019-03-13,281.6405012958001,298.6049201934492,285.77315611260843,273.9433930786022,248.51806773051973,0
2019-03-14,290.77622580622557,302.0721432768845,289.0164722121876,274.7513518063663,251.5574309907997,0
2019-03-15,293.96000209149025,305.5193263005917,292.2172741343414,277.7535047928291,254.59970749996253,0
2019-03-18,297.0122406535647,308.89105567714756,295.3461059763566,280.66136191510253,257.56713052300034,0
2019-03-19,299.95845787038274,312.1544930705471,298.3394834049335,283.42168409564835,260.4097754650705,0
2019-03-20,302.70215850051846,315.14387102049426,301.1084850545812,286.03574871127245,263.0708315211832,0
2019-03-21,305.2312366840597,317.9062085801687,303.66673292355296,288.4627333607515,265.5063952935417,0
2019-03-22,307.53928832133164,320.4102446553738,305.941306616382,290.65731944575674,267.6734381053954,0
2019-03-25,309.52622432471316,322.5733919031946,307.9030209572416,292.6099335749174,269.53264849059616,0
2019-03-26,311.19844739461286,324.3622014373964,309.53056433226595,294.264842509016,271.0652083864875,0
2019-03-27,312.58470573980685,325.797119698139,310.8513737363286,295.71511115112827,272.28155734973194,0
2019-03-28,313.67840381115235,326.9073114119589,311.8498514437593,296.8612073973457,273.1894572675389,0
2019-03-29,314.5199874628628,327.7224043580648,312.5614933320088,297.7813453633154,273.828134830215,0
2019-04-01,315.1442575421687,328.3253149872734,313.0668611329113,298.5572346194569,274.2604400820435,0
2019-04-02,315.5355237601731,328.6435705036357,313.28817141850953,298.7443942571549,274.4368311541955,0
2019-04-03,315.8476682152341,328.86139778834274,313.432586019578,299.1946524830014,274.5557989229467,1
2019-04-04,316.17068972070143,329.12103940170937,313.6224264138534,299.6581424906575,274.7094132816791,1
2019-04-05,316.46319405090736,329.46213742413414,313.82365756093327,300.06404528293035,274.8298077266488,1
2019-04-08,316.7032462383327,329.61676581458914,313.9470733487555,300.40472846504514,274.96669362147117,1
2019-04-09,316.91094435663433,329.7746758127624,314.06247439299153,300.6955780645386,275.1074253621431,1
2019-04-10,317.0882320908141,329.90475459552846,314.11166285419034,300.94642799265824,275.30923336471426,1
2019-04-11,317.4642180678441,330.2180461825718,314.3427790061265,301.34771258363327,275.60191306254103,1
2019-04-12,317.66626619186746,330.40487159223784,314.4935451262061,301.5831939439363,275.8732657256579,1
2019-04-15,317.8392891492833,330.54286103703913,314.656882114216,301.8736944446294,276.1724312915811,1
2019-04-16,317.996476064846,330.728479044716,314.7228319812478,301.9438027613749,276.4345059587617,1
2019-04-17,318.13187709013573,330.88693677417325,314.8280802390156,302.1545454686937,276.66009967744384,1
2019-04-18,318.4264061539453,331.0482756628858,314.8867235444652,302.4104045702198,276.80984109467363,0
2019-04-19,318.2172802545075,330.88373784655676,314.6736307542977,302.3980904500968,276.7098923555986,0
2019-04-22,317.8566842936816,330.4627553065495,314.27277468032366,302.2139042969549,276.4446596688561,0
2019-04-23,317.38244456800305,329.9013433753841,313.72297178474895,301.86937676895866,276.010904483049,0
2019-04-24,316.7908994927928,329.2228695432214,313.0306408477329,301.38760761055903,275.4335411587743,0
2019-04-25,316.09734592217234,328.3957339995712,312.2373129207681,300.861459085513,274.71976068361226,0
2019-04-26,315.3319760633304,327.48498637153915,311.3748967770059,300.27236528989664,273.90378654330027,0
2019-04-29,314.54494524514837,326.5995132154949,310.54686913238334,299.6564938587129,273.02687919785365,0
2019-04-30,313.7541876931057,325.63836383369494,309.6479661075573,299.1008549494468,272.14526947707395,0
2019-05-01,313.00714903394044,324.74798708416745,314.976798855972,298.4819722220665,271.2958330882687,0
2019-05-02,312.3803848843255,324.02529907668287,314.2365157696603,297.9978550598431,270.560642392671,0
2019-05-03,311.8636850194303,323.4168724078755,313.6390493436136,297.56382730338237,269.9550280900169,0
2019-05-06,311.5052207652873,322.9820100956724,313.18162425208294,297.13574891393466,270.5215598861836,0
2019-05-07,311.3421006916258,322.77705734010146,312.9803696329086,296.9970672659775,270.3143957454615,0
2019-05-08,311.38938908611414,322.82857793599266,313.0177148633881,297.04807515678516,270.341533972266,1
2019-05-09,311.9986745515035,323.4441014568303,313.4479189654335,297.4295610217011,270.70350100699955,0
2019-05-10,312.44861639084456,323.9959269609651,313.95466478582944,297.80177365965324,271.18035330943206,0
2019-05-13,313.05159980136057,324.7420381517424,314.6325517916185,298.2901785607883,271.8365733653015,0
2019-05-14,313.76143839835555,325.5524984851285,315.44433216738355,298.85206720557903,272.60987222998835,0
2019-05-15,314.5831210512045,326.50742015553925,316.3787307430185,299.53281804067564,273.5018598178294,1
2019-05-16,315.5821206856614,327.6719763498714,317.43578872324207,300.3526025696494,274.553357867981,1
